localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxremotehadoopmrcall.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\revoscalepy\RxOptions.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxresultsdf.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\revoscalepy\rx-create-col-info.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\mrsdeploy\updateservice.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\sqlrutils\setinputparametervalue.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxspssdata.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\revoscalepy\RxMissingValues.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxsetinfo.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r\how-to-revoscaler-data-hdfs.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\azureml-model-management-sdk\batch-response.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revopemar\pemabaseclass.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxdatasource.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-client\install-on-linux.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\revoscaler-defunct.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\microsoftml\adadelta-optimizer.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\what-is-r-client-r-server.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\mrsdeploy\putlocalobject.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\sqlrutils\outputparameter.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r\how-to-revoscaler-spark.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\install\r-server-install-teradata-805.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxsortxdf.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\microsoftml\microsoftml-package.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\revoscalepy\RxParquetData.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r\concept-what-is-sql-server-r-services.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r\sample-solutions.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxgetvarinfoxdf.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r\how-to-revoscaler-models.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\install\machine-learning-server-linux-install.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxPredict.rxNaiveBayes.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\deployr\deployr-admin-r-package-management.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxlogit.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\install\operationalize-r-server-enterprise-config.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\revoscalepy\rx-list-keys.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\deployr\deployr-security.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoutils\totalsystemmemory.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\microsoftml\rx-neural-network.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\deployr\deployr-installing-configuring.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxfiledata-class.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\revoscaler-teradata-functions.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\azureml-model-management-sdk\operationalization.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\install\r-server-install-cloudera-deploy-activate.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxinsqlserver.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxxdffilename.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r\how-to-revoscaler-data-import.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\operationalize\configure-admin-cli-launch.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\microsoftml\logisticregression.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\mrsdeploy\remoteexecute.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\mrsdeploy\putlocalworkspace.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\microsoftml\resizeimage.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\mrsdeploy\ConfigureServicePool.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxlinmod.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\microsoftml\loadimage.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\operationalize\how-to-build-api-clients-from-swagger-for-app-integration.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\operationalize\python\how-to-consume-web-services.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoutils\revoutils.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoutils\readnews.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\deployr\deployr-admin-console-managing-r-scripts.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\mrsdeploy\remotelogin.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\microsoftml\featurizeimage.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxdtree.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoutils\revoinfo.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxhpcserver-class.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\revoscalepy\RxHdfsFileSystem.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r\concept-what-is-xdf.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\deployr\deployr-admin-managing-access-with-ip-filters.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\revoscalepy\RxRemoteJob.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\operationalize\configure-find-admin-configuration-file.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\microsoftml\oneclasssvm.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r\sample-built-in-data.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\microsoftml\concat.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\sqlrutils\outputdata.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\as.lm.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\install\r-server-install-teradata-server.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\microsoftml\fastforest.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\deployr\deployr-rbroker-framework.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\microsoftml\rxfasttrees.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\install\r-server-install-linux-server-901.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python\quickstart-revoscalepy-linear-regression-model.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\introducing-python-package-reference.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python\how-to-revoscalepy.md.xlf,Succeeded,Successful
localtest\20190607-034443\.openpublishing.redirection.json.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\deployr\deployr-security-rserve-execution-context.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxsyncpackages.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxdtreebestcp.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\microsoftml\rx-featurize.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\mortdefaultsmall.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\kyphosis.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\deployr\deployr-security-server-access.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\revoscalepy\rx-get-job-results.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\revoscalepy\RxDataSource.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\operationalize\concept-api.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r\concept-what-is-compute-context.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\microsoftml\squared-loss.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxinsqlserver-class.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\deployr\deployr-admin-configure-ca-sso.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\resources-deprecated-features.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\microsoftml\n-gram.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxelemarg.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxnew.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\revoscalepy\rx-partition.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\operationalize\how-to-create-manage-session-pools.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\revoscalepy\rx-serialize-model.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\azureml-model-management-sdk\azureml-model-management-sdk.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r\how-to-revoscaler-distributed-computing.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoutils\getrevorepos.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxtextdata-class.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r\how-to-revoscaler-covcor.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\install\machine-learning-server-linux-uninstall.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxmergexdf.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\python-reference\microsoftml\rx-ensemble.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\r-reference\revoscaler\rxfactors.md.xlf,Succeeded,Successful
localtest\20190607-034443\microsoft-r\install\machine-learning-server-windows-packages.md.xlf,Succeeded,Successful
