FolderTest\20190418-080745\microsoft-r\r\how-to-revoscaler-crosstabs.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\microsoftml\drop-columns.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\mrsdeploy\remoteloginaad.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python\python-samples.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\mrsdeploy\serviceTypes.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\microsoftml\custom.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\microsoftml\fastlinear.md,1,Successful
FolderTest\20190418-080745\microsoft-r\deployr\deployr-admin-console-permissions-with-roles.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-client\install-on-linux.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxgetvarinfoxdf.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revopemar\pemabaseclass-class.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxtextdata-class.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoutils\revoinfo.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python\samples-microsoftml-python.md,1,Successful
FolderTest\20190418-080745\microsoft-r\install\r-server-install-linux-server-901.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\sqlrutils\getinputparameters.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxgetenablethreadpool.md,1,Successful
FolderTest\20190418-080745\microsoft-r\deployr\deployr-admin-install-in-cloud.md,1,Successful
FolderTest\20190418-080745\microsoft-r\r-reference\revoscaler\rxforeachdopar-class.md,1,Successful
FolderTest\20190418-080745\microsoft-r\install\r-server-install-hadoop-901.md,1,Successful
FolderTest\20190418-080745\microsoft-r\python-reference\revoscalepy\rx-hadoop-remove-dir.md,1,Successful
FolderTest\20190418-080745\microsoft-r\deployr\deployr-admin-java-version.md,1,Successful
